"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","test_administration_group","testadministration","testsubject","dat","count_of_students_expected","count_of_students_expected_1","count_consistent_grade_level_knowledge_and_above","percent_consistent_grade_level_knowledge_and_above","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percent_met_tested_only","percent_no_score","percent_participation","percent_taking_alternative_assessment","count_foundational_grade","percent_foundational_grade","dataasof"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5606","Innovation Lab High School","106387","P","All","All Students","All Grades","WCAS","WCAS","Science","None","64","64","45","70.30%","0.0625","0.09375","0.203125","0.5","0.818181818","0.140625","0.859375","0","51","79.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5606","Innovation Lab High School","106387","P","All","All Students","All Grades","SBAC","SBAC","Math","None","56","56","28","50.00%","0.267857143","0.214285714","0.303571429","0.196428571","0.509090909","0.017857143","0.982142857","0","40","71.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","2993","Kenmore Elementary","101627","P","All","All Students","All Grades","WCAS","WCAS","Science","None","55","55","37","67.30%","0.090909091","0.236363636","0.381818182","0.290909091","0.672727273","0","1","0","50","90.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","2993","Kenmore Elementary","101627","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","189","189","113","59.80%","0.195767196","0.195767196","0.17989418","0.417989418","0.604278075","0.010582011","0.989417989","0","150","79.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","2993","Kenmore Elementary","101627","P","All","All Students","All Grades","SBAC","SBAC","Math","None","190","190","102","53.70%","0.210526316","0.242105263","0.210526316","0.326315789","0.542553191","0.010526316","0.989473684","0","148","77.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3345","Kenmore Middle School","101635","P","All","All Students","All Grades","SBAC","SBAC","Math","None","727","727","349","48.00%","0.236588721","0.25997249","0.191196699","0.288858322","0.491549296","0.023383769","0.976616231","0.012676","538","74.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3345","Kenmore Middle School","101635","P","All","All Students","All Grades","WCAS","WCAS","Science","None","252","252","151","59.90%","0.198412698","0.178571429","0.345238095","0.253968254","0.613821138","0.023809524","0.976190476","0.00813","196","77.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3345","Kenmore Middle School","101635","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","726","726","450","62.00%","0.152892562","0.202479339","0.378787879","0.241046832","0.63559322","0.024793388","0.975206612","0.012711","597","82.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","4455","Kokanee Elementary","101659","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","331","331","268","81.00%","0.081570997","0.081570997","0.244712991","0.564954683","0.832298137","0.027190332","0.972809668","0","295","89.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","4455","Kokanee Elementary","101659","P","All","All Students","All Grades","WCAS","WCAS","Science","None","118","118","95","80.50%","0.059322034","0.110169492","0.474576271","0.330508475","0.826086957","0.025423729","0.974576271","0","108","91.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","4455","Kokanee Elementary","101659","P","All","All Students","All Grades","SBAC","SBAC","Math","None","331","331","259","78.30%","0.075528701","0.114803625","0.265861027","0.516616314","0.804347826","0.027190332","0.972809668","0","297","89.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3790","Leota Middle School","101643","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","821","821","555","67.60%","0.127892814","0.169305725","0.382460414","0.293544458","0.694618273","0.02679659","0.97320341","0","694","84.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3790","Leota Middle School","101643","P","All","All Students","All Grades","SBAC","SBAC","Math","None","820","820","489","59.60%","0.175609756","0.197560976","0.217073171","0.379268293","0.61509434","0.030487805","0.969512195","0","651","79.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3790","Leota Middle School","101643","P","All","All Students","All Grades","WCAS","WCAS","Science","None","271","271","169","62.40%","0.166051661","0.173431734","0.350553506","0.273062731","0.647509579","0.036900369","0.963099631","0","216","79.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3390","Lockwood Elementary","101636","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","317","317","240","75.70%","0.113564669","0.123028391","0.214511041","0.542586751","0.761904762","0.006309148","0.993690852","0","279","88.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3390","Lockwood Elementary","101636","P","All","All Students","All Grades","WCAS","WCAS","Science","None","101","101","85","84.20%","0.03960396","0.099009901","0.356435644","0.485148515","0.858585859","0.01980198","0.98019802","0","95","94.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3390","Lockwood Elementary","101636","P","All","All Students","All Grades","SBAC","SBAC","Math","None","317","317","247","77.90%","0.088328076","0.126182965","0.227129338","0.552050473","0.784126984","0.006309148","0.993690852","0","287","90.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3344","Maywood Hills Elementary","101634","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","258","258","162","62.80%","0.151162791","0.15503876","0.244186047","0.38372093","0.67219917","0.065891473","0.934108527","0","202","78.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3344","Maywood Hills Elementary","101634","P","All","All Students","All Grades","WCAS","WCAS","Science","None","98","98","64","65.30%","0.12244898","0.132653061","0.428571429","0.224489796","0.719101124","0.091836735","0.908163265","0","77","78.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3344","Maywood Hills Elementary","101634","P","All","All Students","All Grades","SBAC","SBAC","Math","None","258","258","151","58.50%","0.158914729","0.19379845","0.259689922","0.325581395","0.623966942","0.062015504","0.937984496","0","201","77.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3442","Moorlands Elementary","101638","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","350","350","268","76.60%","0.108571429","0.108571429","0.182857143","0.582857143","0.779069767","0.017142857","0.982857143","0","306","87.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3442","Moorlands Elementary","101638","P","All","All Students","All Grades","SBAC","SBAC","Math","None","349","349","249","71.40%","0.106017192","0.163323782","0.197707736","0.515759312","0.725947522","0.017191977","0.982808023","0","306","87.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","3442","Moorlands Elementary","101638","P","All","All Students","All Grades","WCAS","WCAS","Science","None","107","107","82","76.60%","0.093457944","0.121495327","0.242990654","0.523364486","0.780952381","0.018691589","0.981308411","0","95","88.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5481","North Creek High School","106064","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","480","480","394","82.10%","0.047916667","0.108333333","0.335416667","0.485416667","0.840085288","0.022916667","0.977083333","0.004264","446","92.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5481","North Creek High School","106064","P","All","All Students","All Grades","WCAS","WCAS","Science","None","436","436","190","43.60%","0.110091743","0.112385321","0.243119266","0.19266055","0.662020906","0.341743119","0.658256881","0.006968","239","54.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5481","North Creek High School","106064","P","All","All Students","All Grades","SBAC","SBAC","Math","None","482","482","300","62.20%","0.178423237","0.170124481","0.226141079","0.39626556","0.641025641","0.029045643","0.970954357","0.004273","382","79.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5753","Northshore Learning Options","106977","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","246","246","82","33.30%","0.069105691","0.089430894","0.191056911","0.142276423","0.67768595","0.508130081","0.491869919","0","104","42.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5753","Northshore Learning Options","106977","A","All","All Students","All Grades","SBAC","SBAC","Math","None","245","246","65","26.40%","0.134693878","0.110204082","0.118367347","0.142857143","0.516129032","0.493877551","0.504065041","0","92","37.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","5753","Northshore Learning Options","106977","A","All","All Students","All Grades","WCAS","WCAS","Science","None","149","150","33","22.00%","0.060402685","0.053691275","0.127516779","0.087248322","0.653061224","0.67114094","0.326666667","0","41","27.30%","1/24/2025"
